name,title,url,category,apis_used,technique_tags,project_fit,complexity,description
webgpu_morphtargets,Morphtargets,https://threejs.org/examples/#webgpu_morphtargets,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MorphTarget,animation|morphtargets,Pantheon,intermediate,Morph target blending and animation
webgpu_morphtargets_face,Morphtargets Face,https://threejs.org/examples/#webgpu_morphtargets_face,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MorphTarget,animation|morphtargets,Pantheon,intermediate,Morph target blending and animation
webgpu_mrt,MRT,https://threejs.org/examples/#webgpu_mrt,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,advanced,Three.js webgpu example
webgpu_multiple_canvas,Multiple CAnvas,https://threejs.org/examples/#webgpu_multiple_canvas,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon|Wall,intermediate,Three.js webgpu example
webgpu_multiple_elements,Multiple Elements,https://threejs.org/examples/#webgpu_multiple_elements,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon|Wall,intermediate,Three.js webgpu example
webgpu_mrt_mask,MRT Mask,https://threejs.org/examples/#webgpu_mrt_mask,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,advanced,Three.js webgpu example
webgpu_multiple_rendertargets,Multiple Rendertargets,https://threejs.org/examples/#webgpu_multiple_rendertargets,webgpu,WebGPURenderer|Scene|PerspectiveCamera|WebGLRenderTarget,animation,Pantheon|Wall,advanced,Three.js webgpu example
webgpu_multiple_rendertargets_readback,Multiple Rendertargets Readback,https://threejs.org/examples/#webgpu_multiple_rendertargets_readback,webgpu,WebGPURenderer|Scene|PerspectiveCamera|WebGLRenderTarget,animation,Pantheon|Wall,advanced,Three.js webgpu example
webgpu_multisampled_renderbuffers,Multisampled Renderbuffers,https://threejs.org/examples/#webgpu_multisampled_renderbuffers,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_occlusion,Occlusion,https://threejs.org/examples/#webgpu_occlusion,webgpu,WebGPURenderer|Scene|PerspectiveCamera|OcclusionTest,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_ocean,Ocean,https://threejs.org/examples/#webgpu_ocean,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Water,water,Orbs,intermediate,Ocean rendering with waves
webgpu_parallax_uv,Parallax Uv,https://threejs.org/examples/#webgpu_parallax_uv,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ParallaxUV,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_particles,Particles,https://threejs.org/examples/#webgpu_particles,webgpu,WebGPURenderer|Scene|PerspectiveCamera,particles,Pantheon|Orbs|Constellation,intermediate,Particle system rendering
webgpu_performance,Performance,https://threejs.org/examples/#webgpu_performance,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon|Wall,intermediate,Three.js webgpu example
webgpu_performance_renderbundle,Performance Renderbundle,https://threejs.org/examples/#webgpu_performance_renderbundle,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon|Wall,intermediate,Three.js webgpu example
webgpu_pmrem_cubemap,PMREM Cubemap,https://threejs.org/examples/#webgpu_pmrem_cubemap,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader|PMREMGenerator,animation,Pantheon|Orbs,beginner,Three.js webgpu example
webgpu_pmrem_equirectangular,PMREM Equirectangular,https://threejs.org/examples/#webgpu_pmrem_equirectangular,webgpu,WebGPURenderer|Scene|PerspectiveCamera|PMREMGenerator,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_pmrem_scene,PMREM Scene,https://threejs.org/examples/#webgpu_pmrem_scene,webgpu,WebGPURenderer|Scene|PerspectiveCamera|PMREMGenerator,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_pmrem_test,PMREM Test,https://threejs.org/examples/#webgpu_pmrem_test,webgpu,WebGPURenderer|Scene|PerspectiveCamera|PMREMGenerator,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_portal,Portal,https://threejs.org/examples/#webgpu_portal,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Portal rendering technique
webgpu_postprocessing_3dlut,Postprocessing 3DLUT,https://threejs.org/examples/#webgpu_postprocessing_3dlut,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_afterimage,Postprocessing Afterimage,https://threejs.org/examples/#webgpu_postprocessing_afterimage,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_anamorphic,Postprocessing Anamorphic,https://threejs.org/examples/#webgpu_postprocessing_anamorphic,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing|animation,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_ao,Postprocessing Ao,https://threejs.org/examples/#webgpu_postprocessing_ao,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_bloom,Postprocessing Bloom,https://threejs.org/examples/#webgpu_postprocessing_bloom,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|UnrealBloomPass,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_bloom_emissive,Postprocessing Bloom Emissive,https://threejs.org/examples/#webgpu_postprocessing_bloom_emissive,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|UnrealBloomPass,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_bloom_selective,Postprocessing Bloom Selective,https://threejs.org/examples/#webgpu_postprocessing_bloom_selective,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|UnrealBloomPass,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_difference,Postprocessing Difference,https://threejs.org/examples/#webgpu_postprocessing_difference,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_dof,Postprocessing DOF,https://threejs.org/examples/#webgpu_postprocessing_dof,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|BokehPass,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_dof_basic,Postprocessing DOF Basic,https://threejs.org/examples/#webgpu_postprocessing_dof_basic,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|BokehPass,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_fxaa,Postprocessing FXAA,https://threejs.org/examples/#webgpu_postprocessing_fxaa,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|FXAAShader,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_godrays,Postprocessing Godrays,https://threejs.org/examples/#webgpu_postprocessing_godrays,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|GodRaysEffect,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_lensflare,Postprocessing Lensflare,https://threejs.org/examples/#webgpu_postprocessing_lensflare,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|Lensflare,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_masking,Postprocessing Masking,https://threejs.org/examples/#webgpu_postprocessing_masking,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_ca,Postprocessing CA,https://threejs.org/examples/#webgpu_postprocessing_ca,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_motion_blur,Postprocessing Motion Blur,https://threejs.org/examples/#webgpu_postprocessing_motion_blur,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_outline,Postprocessing Outline,https://threejs.org/examples/#webgpu_postprocessing_outline,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Line|EffectComposer|OutlinePass,postprocessing|lines,Pantheon|Constellation|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_pixel,Postprocessing Pixel,https://threejs.org/examples/#webgpu_postprocessing_pixel,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_radial_blur,Postprocessing Radial Blur,https://threejs.org/examples/#webgpu_postprocessing_radial_blur,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_retro,Postprocessing Retro,https://threejs.org/examples/#webgpu_postprocessing_retro,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_smaa,Postprocessing SMAA,https://threejs.org/examples/#webgpu_postprocessing_smaa,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|SMAAPass,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_sobel,Postprocessing Sobel,https://threejs.org/examples/#webgpu_postprocessing_sobel,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|SobelOperator,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_ssaa,Postprocessing SSAA,https://threejs.org/examples/#webgpu_postprocessing_ssaa,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_ssgi,Postprocessing SSGI,https://threejs.org/examples/#webgpu_postprocessing_ssgi,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,expert,Post-processing effect pipeline
webgpu_postprocessing_ssr,Postprocessing SSR,https://threejs.org/examples/#webgpu_postprocessing_ssr,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer|SSRPass,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_sss,Postprocessing SSS,https://threejs.org/examples/#webgpu_postprocessing_sss,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_traa,Postprocessing Traa,https://threejs.org/examples/#webgpu_postprocessing_traa,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing_transition,Postprocessing Transition,https://threejs.org/examples/#webgpu_postprocessing_transition,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_postprocessing,Postprocessing,https://threejs.org/examples/#webgpu_postprocessing,webgpu,WebGPURenderer|Scene|PerspectiveCamera|EffectComposer,postprocessing,Pantheon|Ritual,intermediate,Post-processing effect pipeline
webgpu_procedural_texture,Procedural Texture,https://threejs.org/examples/#webgpu_procedural_texture,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TextGeometry|ProceduralTexture,animation,Pantheon,intermediate,Text rendering in 3D
webgpu_reflection,Reflection,https://threejs.org/examples/#webgpu_reflection,webgpu,WebGPURenderer|Scene|PerspectiveCamera,reflection,Orbs,intermediate,Real-time reflections
webgpu_reflection_blurred,Reflection Blurred,https://threejs.org/examples/#webgpu_reflection_blurred,webgpu,WebGPURenderer|Scene|PerspectiveCamera,reflection,Orbs,intermediate,Real-time reflections
webgpu_reflection_roughness,Reflection Roughness,https://threejs.org/examples/#webgpu_reflection_roughness,webgpu,WebGPURenderer|Scene|PerspectiveCamera,reflection,Orbs,intermediate,Real-time reflections
webgpu_refraction,Refraction,https://threejs.org/examples/#webgpu_refraction,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Refractor,refraction,Orbs,intermediate,Refraction rendering
webgpu_rendertarget_2d-array_3d,Rendertarget 2D-ARray 3D,https://threejs.org/examples/#webgpu_rendertarget_2d-array_3d,webgpu,WebGPURenderer|Scene|PerspectiveCamera|WebGLRenderTarget,animation,Pantheon,advanced,Three.js webgpu example
webgpu_reversed_depth_buffer,Reversed Depth Buffer,https://threejs.org/examples/#webgpu_reversed_depth_buffer,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_rtt,RTT,https://threejs.org/examples/#webgpu_rtt,webgpu,WebGPURenderer|Scene|PerspectiveCamera|WebGLRenderTarget,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_sandbox,Sandbox,https://threejs.org/examples/#webgpu_sandbox,webgpu,WebGPURenderer|Scene|PerspectiveCamera|GUI,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_shadertoy,Shadertoy,https://threejs.org/examples/#webgpu_shadertoy,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ShaderToyNode,animation,Pantheon|Ritual,intermediate,Custom shader programming
webgpu_shadow_contact,Shadow Contact,https://threejs.org/examples/#webgpu_shadow_contact,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,intermediate,Shadow mapping techniques
webgpu_shadowmap,Shadowmap,https://threejs.org/examples/#webgpu_shadowmap,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,intermediate,Shadow mapping techniques
webgpu_shadowmap_array,Shadowmap ARray,https://threejs.org/examples/#webgpu_shadowmap_array,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,intermediate,Shadow mapping techniques
webgpu_shadowmap_csm,Shadowmap CSM,https://threejs.org/examples/#webgpu_shadowmap_csm,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,expert,Shadow mapping techniques
webgpu_shadowmap_opacity,Shadowmap Opacity,https://threejs.org/examples/#webgpu_shadowmap_opacity,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,intermediate,Shadow mapping techniques
webgpu_shadowmap_pointlight,Shadowmap Pointlight,https://threejs.org/examples/#webgpu_shadowmap_pointlight,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight|PointLight,shadows,Constellation,intermediate,Shadow mapping techniques
webgpu_shadowmap_progressive,Shadowmap Progressive,https://threejs.org/examples/#webgpu_shadowmap_progressive,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,intermediate,Shadow mapping techniques
webgpu_shadowmap_vsm,Shadowmap VSM,https://threejs.org/examples/#webgpu_shadowmap_vsm,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DirectionalLight,shadows,Pantheon,intermediate,Shadow mapping techniques
webgpu_skinning,Skinning,https://threejs.org/examples/#webgpu_skinning,webgpu,WebGPURenderer|Scene|PerspectiveCamera|AnimationMixer|AnimationClip,animation|skinning,Pantheon,intermediate,Shows skeletal mesh skinning
webgpu_skinning_instancing,Skinning Instancing,https://threejs.org/examples/#webgpu_skinning_instancing,webgpu,WebGPURenderer|Scene|PerspectiveCamera|AnimationMixer|AnimationClip|InstancedMesh,animation|instancing|skinning,Pantheon|Wall,intermediate,Shows skeletal mesh skinning
webgpu_skinning_points,Skinning Points,https://threejs.org/examples/#webgpu_skinning_points,webgpu,WebGPURenderer|Scene|PerspectiveCamera|AnimationMixer|AnimationClip|Points,particles|animation|skinning|points,Pantheon|Orbs|Constellation,intermediate,Shows skeletal mesh skinning
webgpu_sky,Sky,https://threejs.org/examples/#webgpu_sky,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Sky,sky,Pantheon,intermediate,Atmospheric sky rendering
webgpu_sprites,Sprites,https://threejs.org/examples/#webgpu_sprites,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Sprite,particles|sprites,Pantheon|Orbs|Constellation,intermediate,Sprite rendering
webgpu_storage_buffer,Storage Buffer,https://threejs.org/examples/#webgpu_storage_buffer,webgpu,WebGPURenderer|Scene|PerspectiveCamera|StorageBufferNode,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_struct_drawindirect,Struct Drawindirect,https://threejs.org/examples/#webgpu_struct_drawindirect,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_test_memory,Test Memory,https://threejs.org/examples/#webgpu_test_memory,webgpu,WebGPURenderer|Scene|PerspectiveCamera,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_texturegrad,Texturegrad,https://threejs.org/examples/#webgpu_texturegrad,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,intermediate,Text rendering in 3D
webgpu_textures_2d-array,Textures 2D-ARray,https://threejs.org/examples/#webgpu_textures_2d-array,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,intermediate,Text rendering in 3D
webgpu_textures_2d-array_compressed,Textures 2D-ARray Compressed,https://threejs.org/examples/#webgpu_textures_2d-array_compressed,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,intermediate,Text rendering in 3D
webgpu_textures_anisotropy,Textures Anisotropy,https://threejs.org/examples/#webgpu_textures_anisotropy,webgpu,WebGPURenderer|Scene|PerspectiveCamera|MeshPhysicalMaterial|TextGeometry,animation,Pantheon,intermediate,Text rendering in 3D
webgpu_textures_partialupdate,Textures Partialupdate,https://threejs.org/examples/#webgpu_textures_partialupdate,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TextGeometry,animation,Pantheon,intermediate,Text rendering in 3D
webgpu_tonemapping,Tonemapping,https://threejs.org/examples/#webgpu_tonemapping,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ToneMapping,animation,Pantheon,intermediate,Three.js webgpu example
webgpu_tsl_angular_slicing,TSL Angular Slicing,https://threejs.org/examples/#webgpu_tsl_angular_slicing,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon,intermediate,Three.js Shading Language node programming
webgpu_tsl_compute_attractors_particles,TSL Compute Attractors Particles,https://threejs.org/examples/#webgpu_tsl_compute_attractors_particles,webgpu,WebGPURenderer|Scene|PerspectiveCamera|ComputeNode|TSL,particles|gpgpu|compute,Pantheon|Orbs|Constellation,expert,Particle system rendering
webgpu_tsl_earth,TSL Earth,https://threejs.org/examples/#webgpu_tsl_earth,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon,intermediate,Three.js Shading Language node programming
webgpu_tsl_editor,TSL Editor,https://threejs.org/examples/#webgpu_tsl_editor,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon,intermediate,Three.js Shading Language node programming
webgpu_tsl_galaxy,TSL Galaxy,https://threejs.org/examples/#webgpu_tsl_galaxy,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon|Constellation,intermediate,Three.js Shading Language node programming
webgpu_tsl_halftone,TSL Halftone,https://threejs.org/examples/#webgpu_tsl_halftone,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon|Ritual,intermediate,Three.js Shading Language node programming
webgpu_tsl_interoperability,TSL Interoperability,https://threejs.org/examples/#webgpu_tsl_interoperability,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon,intermediate,Three.js Shading Language node programming
webgpu_tsl_procedural_terrain,TSL Procedural Terrain,https://threejs.org/examples/#webgpu_tsl_procedural_terrain,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL|PlaneGeometry,terrain,Pantheon,intermediate,Terrain generation and rendering
webgpu_tsl_raging_sea,TSL Raging Sea,https://threejs.org/examples/#webgpu_tsl_raging_sea,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon,expert,Three.js Shading Language node programming
webgpu_tsl_transpiler,TSL Transpiler,https://threejs.org/examples/#webgpu_tsl_transpiler,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon,intermediate,Three.js Shading Language node programming
webgpu_tsl_vfx_flames,TSL VFX Flames,https://threejs.org/examples/#webgpu_tsl_vfx_flames,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon|Ritual,intermediate,Three.js Shading Language node programming
webgpu_tsl_vfx_linkedparticles,TSL VFX Linkedparticles,https://threejs.org/examples/#webgpu_tsl_vfx_linkedparticles,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,particles,Pantheon|Orbs|Constellation|Ritual,intermediate,Particle system rendering
webgpu_tsl_vfx_tornado,TSL VFX Tornado,https://threejs.org/examples/#webgpu_tsl_vfx_tornado,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon|Ritual,intermediate,Three.js Shading Language node programming
webgpu_tsl_wood,TSL Wood,https://threejs.org/examples/#webgpu_tsl_wood,webgpu,WebGPURenderer|Scene|PerspectiveCamera|TSL,animation,Pantheon,intermediate,Three.js Shading Language node programming
webgpu_video_frame,Video Frame,https://threejs.org/examples/#webgpu_video_frame,webgpu,WebGPURenderer|Scene|PerspectiveCamera|VideoTexture,animation,Pantheon,intermediate,Video texture integration
webgpu_video_panorama,Video Panorama,https://threejs.org/examples/#webgpu_video_panorama,webgpu,WebGPURenderer|Scene|PerspectiveCamera|CubeTextureLoader|VideoTexture,animation,Pantheon|Orbs,intermediate,Video texture integration
webgpu_volume_caustics,Volume CAustics,https://threejs.org/examples/#webgpu_volume_caustics,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DataTexture3D|CausticsEffect,volumes,Orbs,intermediate,Volumetric rendering
webgpu_volume_cloud,Volume Cloud,https://threejs.org/examples/#webgpu_volume_cloud,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DataTexture3D,volumes,Orbs,intermediate,Volumetric rendering
webgpu_volume_lighting,Volume Lighting,https://threejs.org/examples/#webgpu_volume_lighting,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DataTexture3D,volumes,Orbs,intermediate,Lighting setup and techniques
webgpu_volume_lighting_rectarea,Volume Lighting Rectarea,https://threejs.org/examples/#webgpu_volume_lighting_rectarea,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DataTexture3D,volumes,Orbs,intermediate,Lighting setup and techniques
webgpu_volume_lighting_traa,Volume Lighting Traa,https://threejs.org/examples/#webgpu_volume_lighting_traa,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DataTexture3D,volumes,Orbs,intermediate,Lighting setup and techniques
webgpu_volume_perlin,Volume Perlin,https://threejs.org/examples/#webgpu_volume_perlin,webgpu,WebGPURenderer|Scene|PerspectiveCamera|DataTexture3D,volumes,Orbs,intermediate,Volumetric rendering
webgpu_water,Water,https://threejs.org/examples/#webgpu_water,webgpu,WebGPURenderer|Scene|PerspectiveCamera|Water,water,Orbs,intermediate,Water surface simulation
webgpu_xr_rollercoaster,XR Rollercoaster,https://threejs.org/examples/#webgpu_xr_rollercoaster,webgpu,WebGPURenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webgpu_xr_cubes,XR Cubes,https://threejs.org/examples/#webgpu_xr_cubes,webgpu,WebGPURenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,beginner,Extended reality (AR/VR) experience
webgpu_xr_native_layers,XR Native Layers,https://threejs.org/examples/#webgpu_xr_native_layers,webgpu,WebGPURenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webaudio_orientation,Orientation,https://threejs.org/examples/#webaudio_orientation,webaudio,WebGLRenderer|Scene|PerspectiveCamera|AudioListener,audio,Ritual,intermediate,Three.js webaudio example
webaudio_sandbox,Sandbox,https://threejs.org/examples/#webaudio_sandbox,webaudio,WebGLRenderer|Scene|PerspectiveCamera|AudioListener|GUI,audio,Ritual,intermediate,Three.js webaudio example
webaudio_timing,Timing,https://threejs.org/examples/#webaudio_timing,webaudio,WebGLRenderer|Scene|PerspectiveCamera|AudioListener,audio,Ritual,intermediate,Three.js webaudio example
webaudio_visualizer,Visualizer,https://threejs.org/examples/#webaudio_visualizer,webaudio,WebGLRenderer|Scene|PerspectiveCamera|AudioListener,audio,Ritual,intermediate,Three.js webaudio example
webxr_ar_camera_access,AR CAmera Access,https://threejs.org/examples/#webxr_ar_camera_access,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,beginner,Camera setup and control
webxr_ar_cones,AR Cones,https://threejs.org/examples/#webxr_ar_cones,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_ar_hittest,AR Hittest,https://threejs.org/examples/#webxr_ar_hittest,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_ar_lighting,AR Lighting,https://threejs.org/examples/#webxr_ar_lighting,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Lighting setup and techniques
webxr_ar_plane_detection,AR Plane Detection,https://threejs.org/examples/#webxr_ar_plane_detection,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_handinput,VR Handinput,https://threejs.org/examples/#webxr_vr_handinput,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_handinput_cubes,VR Handinput Cubes,https://threejs.org/examples/#webxr_vr_handinput_cubes,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,beginner,Extended reality (AR/VR) experience
webxr_vr_handinput_profiles,VR Handinput Profiles,https://threejs.org/examples/#webxr_vr_handinput_profiles,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_handinput_pointerclick,VR Handinput Pointerclick,https://threejs.org/examples/#webxr_vr_handinput_pointerclick,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon|Constellation,intermediate,Extended reality (AR/VR) experience
webxr_vr_handinput_pointerdrag,VR Handinput Pointerdrag,https://threejs.org/examples/#webxr_vr_handinput_pointerdrag,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon|Constellation,intermediate,Extended reality (AR/VR) experience
webxr_vr_handinput_pressbutton,VR Handinput Pressbutton,https://threejs.org/examples/#webxr_vr_handinput_pressbutton,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_layers,VR Layers,https://threejs.org/examples/#webxr_vr_layers,webxr,WebGLRenderer|Scene|PerspectiveCamera|XRSession,animation,Pantheon,intermediate,Extended reality (AR/VR) experience
webxr_vr_panorama,VR Panorama,https://threejs.org/examples/#webxr_vr_panorama,webxr,WebGLRenderer|Scene|PerspectiveCamera|CubeTextureLoader|XRSession,animation,Pantheon|Orbs,intermediate,Panoramic environment viewing
webxr_vr_panorama_depth,VR Panorama Depth,https://threejs.org/examples/#webxr_vr_panorama_depth,webxr,WebGLRenderer|Scene|PerspectiveCamera|CubeTextureLoader|XRSession,animation,Pantheon|Orbs,intermediate,Panoramic environment viewing
